timestamp, value1, value2, value3, value4, value5, value6, value7, value8, value9, value10, value11, value12, value13, value14, value15, value16, value17, value18
1668785958827,0.0250696,0.0179775,0.480315,0.0234899,0.0566343,0.471605,0.0461812,0.00137741,0.66,0.101852,0.0455312,0.591065,0.0283613,0.00681199,0,0,0,0,
1668785958927,0.0222841,0.0179775,0.476378,0.0234899,0.0550162,0.469136,0.044405,0.00137741,0.66,0.1,0.0455312,0.591065,0.0273109,0.00544959,0,0,0,0,
1668785959028,0.0222841,0.0157303,0.464567,0.0234899,0.0550162,0.469136,0.044405,0.00137741,0.66,0.101852,0.0455312,0.594502,0.0273109,0.00544959,0,0,0,0,
1668785959128,0.00557103,0.0202247,0.437008,0.0486577,0.0598705,0.444444,0.0284192,0,0.575,0.0796296,0.0522766,0.635739,0.0220588,0.0013624,0,0,0,0,
1668785959228,0.0473538,0.0292135,0.799213,0.157718,0.0161812,0.506173,0.0674956,0.0410397,0.665,0.114815,0.0472175,1,0.0577731,0.00270636,0,0,0,0,
1668785959328,0.0696379,0.0247191,0.972441,0.194631,0.0194175,0.385185,0.14032,0.116279,0.67,0.183333,0.0320405,0.776398,0.0808824,0.0649526,0,0,0,0,
1668785959429,0.0724234,0.11236,1,0.176174,0.0307443,0.37284,0.147425,0.157319,0.65,0.218519,0.0725126,0.611801,0.0871849,0.138024,0,0,0,0,
1668785959529,0.0362117,0.107865,1,0.137584,0.0339806,0.491358,0.108348,0.149111,0.62,0.17037,0.0775717,0.546584,0.0693277,0.139378,0,0,0,0,
1668785959629,0.00278552,0.110112,1,0.139262,0.0339806,0.567901,0.0994671,0.143639,0.6,0.162963,0.0708263,0.540373,0.0735294,0.155616,0,0,0,0,
1668785959729,0,0.11236,0.925676,0.152685,0.0275081,0.639506,0.108348,0.154583,0.635,0.162963,0.06914,0.562112,0.0976891,0.154263,0,0,0,0,
1668785959829,0.00273224,0.11236,0.97973,0.174497,0.0210356,0.666667,0.113677,0.218878,0.635,0.168519,0.0927487,0.590062,0.112395,0.142084,0,0,0,0,
1668785959930,0.00819672,0.11236,1,0.199664,0.0177994,0.644444,0.136767,0.257182,0.62,0.196296,0.11973,0.599379,0.129202,0.146143,0,0,0,0,
1668785960030,0.0136612,0.105618,1,0.22651,0.0161812,0.651852,0.149201,0.300958,0.685,0.222222,0.15683,0.608696,0.131303,0.156969,0,0,0,0,
1668785960130,0.0191257,0.105618,0.977848,0.233221,0.012945,0.681481,0.154529,0.339261,0.71,0.207407,0.166948,0.611801,0.12395,0.162382,0,0,0,0,
1668785960230,0.0218579,0.11236,0.968354,0.223154,0.012945,0.590123,0.143872,0.391245,0.625,0.190741,0.197302,0.475155,0.117647,0.162382,0,0,0,0,
1668785960330,0.0218579,0.146067,0.917722,0.229866,0.0194175,0.6,0.143872,0.417237,0.62,0.192593,0.210793,0.409938,0.116597,0.165088,0,0,0,0,
1668785960431,0.0218579,0.253933,0.860759,0.271812,0.00647249,0.716049,0.179396,0.419973,0.71,0.214815,0.183811,0.406832,0.118697,0.159675,0,0,0,0,
1668785960531,0.0191257,0.350562,0.832278,0.315436,0.00485437,0.792593,0.207815,0.5171,0.665,0.218519,0.193929,0.363354,0.117647,0.125846,0,0,0,0,
1668785960631,0.0245902,0.402247,0.835443,0.342282,0,0.824691,0.220249,0.529412,0.615,0.225926,0.177066,0.313665,0.116597,0.117727,0,0,0,0,
1668785960731,0.0245902,0.41573,0.85443,0.33557,0.00485437,0.807407,0.209591,0.536252,0.59,0.224074,0.17032,0.279503,0.110294,0.11908,0,0,0,0,
